No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,date_time,date_time_month,RAIN_GROUP
22172,2015,9,10,19,8.0,12.0,2.0,53.0,500.0,26.0,14.0,1015.9,11.3,1.2,NNW,2.3,Tiantan,2015-09-10 19:00:00,2015-09,Light Rain
22173,2015,9,10,20,7.0,18.0,2.0,51.0,500.0,22.0,13.7,1016.6,11.6,1.5,NNW,2.4,Tiantan,2015-09-10 20:00:00,2015-09,Light Rain
22174,2015,9,10,21,12.0,12.0,2.0,46.0,500.0,30.0,13.9,1016.6,11.6,0.3,NW,2.1,Tiantan,2015-09-10 21:00:00,2015-09,No Rain
22177,2015,9,11,0,7.0,7.0,2.0,36.0,300.0,34.0,13.9,1015.2,10.7,0.1,NNE,1.2,Tiantan,2015-09-11 00:00:00,2015-09,No Rain
22178,2015,9,11,1,13.0,13.0,2.0,31.0,300.0,38.0,13.8,1014.6,11.7,0.1,WNW,1.2,Tiantan,2015-09-11 01:00:00,2015-09,No Rain
22196,2015,9,11,19,14.0,33.0,3.0,38.0,400.0,50.0,15.8,1011.2,12.0,3.8,N,4.4,Tiantan,2015-09-11 19:00:00,2015-09,Light Rain
22197,2015,9,11,20,16.0,44.0,2.0,32.0,400.0,45.0,14.8,1010.9,13.5,1.7,W,1.8,Tiantan,2015-09-11 20:00:00,2015-09,Light Rain
22347,2015,9,18,2,209.0,209.0,7.0,112.0,1800.0,2.0,20.2,1012.0,19.0,0.4,ESE,1.2,Tiantan,2015-09-18 02:00:00,2015-09,No Rain
22348,2015,9,18,3,214.0,214.0,7.0,99.0,1700.0,3.0,21.1,1012.1,18.8,0.1,NNW,2.3,Tiantan,2015-09-18 03:00:00,2015-09,No Rain
22512,2015,9,24,23,29.0,29.0,2.0,40.0,600.0,76.0,16.5,1005.8,15.0,5.7,WNW,2.3,Tiantan,2015-09-24 23:00:00,2015-09,Moderate Rain
22513,2015,9,25,0,19.0,19.0,2.0,35.0,500.0,69.0,16.4,1006.1,15.3,0.3,ESE,1.8,Tiantan,2015-09-25 00:00:00,2015-09,No Rain
22588,2015,9,28,3,19.0,52.0,3.0,28.0,500.0,83.0,17.4,1013.7,15.2,0.7,E,1.1,Tiantan,2015-09-28 03:00:00,2015-09,No Rain
22589,2015,9,28,4,20.0,41.0,2.0,30.0,500.0,37.0,17.7,1014.7,15.0,0.2,W,0.7,Tiantan,2015-09-28 04:00:00,2015-09,No Rain
22594,2015,9,28,9,71.0,77.0,6.0,54.0,1400.0,47.0,17.6,1019.6,15.2,0.2,E,2.1,Tiantan,2015-09-28 09:00:00,2015-09,No Rain
22596,2015,9,28,11,59.0,59.0,7.0,43.0,1600.0,58.0,17.3,1019.5,14.8,0.1,E,2.6,Tiantan,2015-09-28 11:00:00,2015-09,No Rain
22598,2015,9,28,13,54.0,54.0,11.0,66.0,2100.0,31.0,16.9,1020.1,14.7,0.3,NE,1.1,Tiantan,2015-09-28 13:00:00,2015-09,No Rain
22615,2015,9,29,6,70.0,70.0,5.0,59.0,1700.0,2.0,15.2,1024.7,13.7,0.3,E,0.4,Tiantan,2015-09-29 06:00:00,2015-09,No Rain
22617,2015,9,29,8,58.0,58.0,4.0,47.0,1500.0,2.0,15.1,1025.9,13.6,0.3,N,0.6,Tiantan,2015-09-29 08:00:00,2015-09,No Rain
22618,2015,9,29,9,59.0,59.0,4.0,55.0,1500.0,2.0,15.7,1026.7,14.1,0.6,NNW,0.8,Tiantan,2015-09-29 09:00:00,2015-09,No Rain
22619,2015,9,29,10,43.0,43.0,4.0,50.0,1000.0,11.0,15.5,1026.9,14.2,0.5,ENE,1.3,Tiantan,2015-09-29 10:00:00,2015-09,No Rain
22620,2015,9,29,11,38.0,38.0,3.0,50.0,900.0,9.0,15.4,1026.9,12.5,1.0,NW,1.0,Tiantan,2015-09-29 11:00:00,2015-09,No Rain
22621,2015,9,29,12,36.0,36.0,3.0,55.0,1000.0,8.0,15.3,1026.1,13.8,2.3,ENE,2.0,Tiantan,2015-09-29 12:00:00,2015-09,Light Rain
22624,2015,9,29,15,49.0,49.0,4.0,63.0,1000.0,9.0,14.8,1025.1,13.0,0.9,ENE,1.5,Tiantan,2015-09-29 15:00:00,2015-09,No Rain
22625,2015,9,29,16,32.0,32.0,3.0,62.0,900.0,10.0,14.7,1025.2,12.9,1.2,NNE,1.7,Tiantan,2015-09-29 16:00:00,2015-09,Light Rain
22626,2015,9,29,17,16.0,16.0,4.0,64.0,900.0,12.0,14.6,1024.9,13.5,0.5,NE,1.1,Tiantan,2015-09-29 17:00:00,2015-09,No Rain
22627,2015,9,29,18,20.0,23.0,3.0,66.0,900.0,7.0,14.4,1024.4,12.9,0.5,NNE,2.1,Tiantan,2015-09-29 18:00:00,2015-09,No Rain
22628,2015,9,29,19,29.0,29.0,4.0,65.0,900.0,8.0,14.4,1024.5,12.3,0.1,NW,1.3,Tiantan,2015-09-29 19:00:00,2015-09,No Rain
22629,2015,9,29,20,23.0,27.0,3.0,71.0,900.0,2.0,14.6,1024.5,12.8,0.1,NNW,1.2,Tiantan,2015-09-29 20:00:00,2015-09,No Rain
22630,2015,9,29,21,23.0,23.0,3.0,71.0,900.0,2.0,14.4,1024.6,12.6,0.4,NNW,1.7,Tiantan,2015-09-29 21:00:00,2015-09,No Rain
22631,2015,9,29,22,20.0,20.0,3.0,62.0,700.0,2.0,13.9,1023.9,12.9,0.1,SE,0.3,Tiantan,2015-09-29 22:00:00,2015-09,No Rain
22633,2015,9,30,0,19.0,19.0,3.0,60.0,700.0,2.0,13.8,1022.4,13.5,0.3,E,1.1,Tiantan,2015-09-30 00:00:00,2015-09,No Rain
22635,2015,9,30,2,24.0,24.0,2.0,52.0,700.0,2.0,13.7,1021.5,12.4,0.5,NE,1.2,Tiantan,2015-09-30 02:00:00,2015-09,No Rain
22637,2015,9,30,4,17.0,17.0,2.0,40.0,600.0,10.0,13.5,1019.9,12.9,0.5,ESE,0.5,Tiantan,2015-09-30 04:00:00,2015-09,No Rain
22642,2015,9,30,9,28.0,28.0,2.0,53.0,800.0,17.0,16.4,1018.1,13.1,0.1,NE,0.8,Tiantan,2015-09-30 09:00:00,2015-09,No Rain
22650,2015,9,30,17,28.0,46.0,2.0,43.0,700.0,33.0,16.7,1010.4,12.8,0.6,SSW,1.7,Tiantan,2015-09-30 17:00:00,2015-09,No Rain
22651,2015,9,30,18,32.0,36.0,2.0,52.0,900.0,13.0,16.1,1010.1,13.4,0.2,SW,1.6,Tiantan,2015-09-30 18:00:00,2015-09,No Rain
22652,2015,9,30,19,42.0,42.0,2.0,59.0,1100.0,4.0,15.6,1010.8,14.0,1.1,WSW,1.4,Tiantan,2015-09-30 19:00:00,2015-09,Light Rain
22653,2015,9,30,20,44.0,44.0,2.0,49.0,800.0,19.0,15.1,1009.6,14.1,4.3,S,1.4,Tiantan,2015-09-30 20:00:00,2015-09,Moderate Rain
22654,2015,9,30,21,27.0,27.0,2.0,46.0,900.0,20.0,14.8,1009.0,13.8,2.3,SW,1.0,Tiantan,2015-09-30 21:00:00,2015-09,Light Rain
22655,2015,9,30,22,32.0,32.0,2.0,41.0,800.0,26.0,14.6,1007.9,13.1,0.1,SSW,1.7,Tiantan,2015-09-30 22:00:00,2015-09,No Rain
23139,2015,10,21,2,63.0,63.0,3.0,31.0,900.0,37.0,10.3,1016.0,9.4,0.2,NE,1.3,Tiantan,2015-10-21 02:00:00,2015-10,No Rain
23140,2015,10,21,3,57.0,57.0,2.0,28.0,800.0,39.0,10.0,1016.0,9.2,0.3,NE,1.6,Tiantan,2015-10-21 03:00:00,2015-10,No Rain
23141,2015,10,21,4,49.0,49.0,2.0,28.0,800.0,38.0,9.9,1016.2,8.8,0.2,NE,0.9,Tiantan,2015-10-21 04:00:00,2015-10,No Rain
23142,2015,10,21,5,46.0,46.0,2.0,29.0,800.0,38.0,9.8,1016.5,9.0,0.1,NE,1.4,Tiantan,2015-10-21 05:00:00,2015-10,No Rain
23143,2015,10,21,6,52.0,52.0,2.0,33.0,900.0,36.0,9.8,1017.3,9.3,0.1,ENE,1.2,Tiantan,2015-10-21 06:00:00,2015-10,No Rain
23144,2015,10,21,7,38.0,38.0,2.0,41.0,800.0,26.0,9.4,1018.3,8.6,0.2,NE,1.8,Tiantan,2015-10-21 07:00:00,2015-10,No Rain
23147,2015,10,21,10,26.0,26.0,2.0,48.0,800.0,16.0,9.8,1020.9,8.7,0.1,E,1.0,Tiantan,2015-10-21 10:00:00,2015-10,No Rain
23163,2015,10,22,2,69.0,69.0,2.0,38.0,1200.0,2.0,10.4,1021.4,9.6,0.5,ENE,0.8,Tiantan,2015-10-22 02:00:00,2015-10,No Rain
23164,2015,10,22,3,73.0,73.0,2.0,36.0,1100.0,2.0,10.2,1021.5,9.6,2.0,NNE,0.7,Tiantan,2015-10-22 03:00:00,2015-10,Light Rain
23165,2015,10,22,4,27.0,27.0,2.0,51.0,600.0,17.0,9.1,1021.4,5.8,1.9,ENE,1.3,Tiantan,2015-10-22 04:00:00,2015-10,Light Rain
23166,2015,10,22,5,29.0,29.0,2.0,43.0,600.0,17.0,8.6,1021.6,7.1,1.8,NE,0.6,Tiantan,2015-10-22 05:00:00,2015-10,Light Rain
23167,2015,10,22,6,21.0,21.0,2.0,49.0,600.0,10.0,8.3,1021.7,7.1,1.0,ENE,0.9,Tiantan,2015-10-22 06:00:00,2015-10,No Rain
23168,2015,10,22,7,25.0,25.0,2.0,61.0,700.0,3.0,8.3,1021.8,6.4,0.5,ENE,1.0,Tiantan,2015-10-22 07:00:00,2015-10,No Rain
23169,2015,10,22,8,21.0,21.0,2.0,61.0,600.0,8.0,8.3,1022.2,6.3,0.4,ENE,0.7,Tiantan,2015-10-22 08:00:00,2015-10,No Rain
23170,2015,10,22,9,24.0,24.0,2.0,59.0,700.0,11.0,8.9,1022.5,6.9,0.3,NW,1.2,Tiantan,2015-10-22 09:00:00,2015-10,No Rain
23171,2015,10,22,10,24.0,24.0,2.0,60.0,600.0,9.0,9.3,1022.4,7.1,0.1,NW,1.4,Tiantan,2015-10-22 10:00:00,2015-10,No Rain
23254,2015,10,25,21,41.0,104.0,2.0,71.0,1300.0,2.0,10.8,1020.7,5.3,0.4,SW,1.6,Tiantan,2015-10-25 21:00:00,2015-10,No Rain
23255,2015,10,25,22,43.0,66.0,2.0,59.0,1200.0,6.0,10.0,1020.6,7.4,1.4,SW,2.7,Tiantan,2015-10-25 22:00:00,2015-10,Light Rain
23256,2015,10,25,23,36.0,36.0,2.0,49.0,900.0,14.0,9.8,1020.0,7.6,0.7,SW,2.2,Tiantan,2015-10-25 23:00:00,2015-10,No Rain
23257,2015,10,26,0,38.0,38.0,2.0,48.0,800.0,22.0,9.5,1019.4,7.3,0.9,SW,2.2,Tiantan,2015-10-26 00:00:00,2015-10,No Rain
23258,2015,10,26,1,31.0,31.0,2.0,32.0,700.0,28.0,9.2,1018.4,7.1,0.8,S,1.5,Tiantan,2015-10-26 01:00:00,2015-10,No Rain
23259,2015,10,26,2,25.0,25.0,2.0,27.0,600.0,37.0,8.9,1017.4,7.2,0.3,SW,1.9,Tiantan,2015-10-26 02:00:00,2015-10,No Rain
23499,2015,11,5,2,223.0,223.0,8.0,103.0,1600.0,2.0,11.0,1021.0,6.5,0.1,ENE,1.2,Tiantan,2015-11-05 02:00:00,2015-11,No Rain
23500,2015,11,5,3,221.0,221.0,10.0,105.0,1400.0,2.0,11.5,1020.8,6.0,0.1,NE,0.8,Tiantan,2015-11-05 03:00:00,2015-11,No Rain
23503,2015,11,5,6,228.0,228.0,11.0,91.0,1500.0,15.0,9.6,1022.1,7.0,0.1,E,1.0,Tiantan,2015-11-05 06:00:00,2015-11,No Rain
23504,2015,11,5,7,211.0,211.0,3.0,86.0,1600.0,2.0,10.3,1022.8,8.4,0.2,N,1.0,Tiantan,2015-11-05 07:00:00,2015-11,No Rain
23505,2015,11,5,8,202.0,202.0,6.0,99.0,1500.0,15.0,10.3,1024.1,8.2,0.2,NE,1.1,Tiantan,2015-11-05 08:00:00,2015-11,No Rain
23506,2015,11,5,9,184.0,184.0,6.0,109.0,1400.0,6.0,10.1,1025.4,8.9,0.5,E,0.6,Tiantan,2015-11-05 09:00:00,2015-11,No Rain
23507,2015,11,5,10,154.0,154.0,4.0,99.0,1300.0,4.0,10.0,1026.2,8.3,0.8,ENE,2.5,Tiantan,2015-11-05 10:00:00,2015-11,No Rain
23508,2015,11,5,11,115.0,115.0,3.0,65.0,1000.0,16.0,9.3,1026.0,7.1,0.1,ENE,2.6,Tiantan,2015-11-05 11:00:00,2015-11,No Rain
23509,2015,11,5,12,75.0,75.0,3.0,53.0,800.0,17.0,8.9,1026.2,6.3,0.1,E,1.6,Tiantan,2015-11-05 12:00:00,2015-11,No Rain
23513,2015,11,5,16,22.0,22.0,2.0,38.0,400.0,18.0,6.0,1027.2,2.3,0.3,ENE,3.9,Tiantan,2015-11-05 16:00:00,2015-11,No Rain
23514,2015,11,5,17,20.0,20.0,2.0,39.0,400.0,17.0,5.3,1027.6,1.4,0.1,ENE,3.0,Tiantan,2015-11-05 17:00:00,2015-11,No Rain
23515,2015,11,5,18,20.0,20.0,2.0,42.0,500.0,16.0,4.7,1028.0,0.1,0.2,ENE,4.5,Tiantan,2015-11-05 18:00:00,2015-11,No Rain
23524,2015,11,6,3,8.0,8.0,2.0,14.0,200.0,51.0,3.6,1027.1,-3.0,0.3,NE,3.9,Tiantan,2015-11-06 03:00:00,2015-11,No Rain
23526,2015,11,6,5,17.0,17.0,2.0,15.0,200.0,53.0,2.1,1027.2,-1.9,0.6,NNE,2.5,Tiantan,2015-11-06 05:00:00,2015-11,No Rain
23527,2015,11,6,6,20.0,20.0,2.0,18.0,300.0,51.0,1.1,1027.9,-0.8,0.9,NE,2.8,Tiantan,2015-11-06 06:00:00,2015-11,No Rain
23528,2015,11,6,7,17.0,17.0,2.0,24.0,300.0,46.0,0.4,1027.7,-0.7,1.8,NE,2.9,Tiantan,2015-11-06 07:00:00,2015-11,Light Rain
23529,2015,11,6,8,16.0,16.0,2.0,29.0,400.0,42.0,0.2,1028.3,-0.8,1.5,NE,2.5,Tiantan,2015-11-06 08:00:00,2015-11,Light Rain
23530,2015,11,6,9,15.0,15.0,2.0,30.0,400.0,42.0,0.1,1028.5,-0.8,0.4,NNE,2.7,Tiantan,2015-11-06 09:00:00,2015-11,No Rain
23531,2015,11,6,10,11.0,11.0,2.0,32.0,400.0,41.0,0.2,1028.0,-0.5,0.8,NE,2.2,Tiantan,2015-11-06 10:00:00,2015-11,No Rain
23532,2015,11,6,11,13.0,13.0,2.0,32.0,400.0,43.0,0.5,1027.8,-0.2,0.7,N,1.9,Tiantan,2015-11-06 11:00:00,2015-11,No Rain
23533,2015,11,6,12,9.0,9.0,2.0,39.0,500.0,35.0,0.8,1027.1,0.1,0.1,N,2.1,Tiantan,2015-11-06 12:00:00,2015-11,No Rain
23536,2015,11,6,15,15.0,15.0,2.0,43.0,500.0,31.0,1.3,1025.0,0.6,0.2,NE,1.8,Tiantan,2015-11-06 15:00:00,2015-11,No Rain
23540,2015,11,6,19,17.0,17.0,2.0,33.0,400.0,41.0,1.4,1026.5,0.4,0.1,NE,1.6,Tiantan,2015-11-06 19:00:00,2015-11,No Rain
23541,2015,11,6,20,23.0,23.0,2.0,43.0,500.0,30.0,1.6,1026.5,0.6,0.1,NE,2.0,Tiantan,2015-11-06 20:00:00,2015-11,No Rain
23543,2015,11,6,22,21.0,21.0,2.0,25.0,300.0,49.0,1.4,1025.7,-1.0,0.1,NE,2.8,Tiantan,2015-11-06 22:00:00,2015-11,No Rain
23547,2015,11,7,2,16.0,16.0,2.0,13.0,300.0,59.0,1.0,1025.4,0.0,0.5,NNE,1.7,Tiantan,2015-11-07 02:00:00,2015-11,No Rain
23548,2015,11,7,3,13.0,13.0,2.0,21.0,300.0,47.0,0.7,1024.8,0.1,0.6,ENE,1.5,Tiantan,2015-11-07 03:00:00,2015-11,No Rain
23549,2015,11,7,4,16.0,16.0,2.0,24.0,400.0,40.0,0.4,1024.4,-0.3,0.4,NE,2.7,Tiantan,2015-11-07 04:00:00,2015-11,No Rain
23550,2015,11,7,5,22.0,22.0,2.0,15.0,300.0,53.0,0.2,1024.4,-0.5,0.6,NNE,3.1,Tiantan,2015-11-07 05:00:00,2015-11,No Rain
23551,2015,11,7,6,7.0,7.0,2.0,14.0,300.0,61.0,0.3,1024.5,-1.1,0.3,NNE,3.1,Tiantan,2015-11-07 06:00:00,2015-11,No Rain
23552,2015,11,7,7,10.0,10.0,2.0,17.0,300.0,57.0,0.6,1024.6,-1.5,0.1,NNE,2.9,Tiantan,2015-11-07 07:00:00,2015-11,No Rain
23553,2015,11,7,8,9.0,9.0,2.0,24.0,300.0,51.0,0.5,1025.1,-0.8,0.1,NNE,2.8,Tiantan,2015-11-07 08:00:00,2015-11,No Rain
23554,2015,11,7,9,10.0,10.0,2.0,31.0,300.0,45.0,1.1,1024.9,-0.5,0.2,NE,2.0,Tiantan,2015-11-07 09:00:00,2015-11,No Rain
23557,2015,11,7,12,7.0,7.0,2.0,38.0,500.0,41.0,3.0,1023.3,-0.8,0.1,NNE,2.0,Tiantan,2015-11-07 12:00:00,2015-11,No Rain
23667,2015,11,12,2,116.0,116.0,3.0,52.0,2000.0,2.0,5.7,1027.6,5.3,0.3,E,0.6,Tiantan,2015-11-12 02:00:00,2015-11,No Rain
23668,2015,11,12,3,129.0,129.0,3.0,51.0,1800.0,2.0,5.7,1027.2,5.1,0.1,E,1.1,Tiantan,2015-11-12 03:00:00,2015-11,No Rain
23670,2015,11,12,5,122.0,122.0,2.0,43.0,1700.0,2.0,5.5,1026.9,5.1,0.1,NE,0.8,Tiantan,2015-11-12 05:00:00,2015-11,No Rain
23761,2015,11,16,0,27.0,27.0,2.0,32.0,600.0,22.0,7.4,1019.3,3.3,0.5,SSW,1.0,Tiantan,2015-11-16 00:00:00,2015-11,No Rain
23762,2015,11,16,1,38.0,38.0,2.0,44.0,800.0,5.0,6.7,1018.7,5.3,0.2,ENE,0.4,Tiantan,2015-11-16 01:00:00,2015-11,No Rain
23763,2015,11,16,2,42.0,42.0,2.0,56.0,900.0,2.0,7.0,1018.6,5.1,0.2,WNW,1.0,Tiantan,2015-11-16 02:00:00,2015-11,No Rain
23764,2015,11,16,3,41.0,41.0,2.0,54.0,900.0,2.0,6.8,1018.3,5.6,0.3,W,1.1,Tiantan,2015-11-16 03:00:00,2015-11,No Rain
23765,2015,11,16,4,36.0,36.0,2.0,46.0,1000.0,3.0,6.6,1017.5,4.9,0.3,NNW,0.6,Tiantan,2015-11-16 04:00:00,2015-11,No Rain
23838,2015,11,19,5,79.0,79.0,2.0,27.0,1100.0,2.0,4.0,1020.4,3.6,0.3,NNE,1.4,Tiantan,2015-11-19 05:00:00,2015-11,No Rain
23839,2015,11,19,6,68.0,68.0,2.0,29.0,1300.0,2.0,3.9,1020.8,3.6,0.6,E,1.3,Tiantan,2015-11-19 06:00:00,2015-11,No Rain
23841,2015,11,19,8,70.0,70.0,2.0,30.0,1500.0,2.0,4.0,1021.7,3.6,0.2,ESE,1.8,Tiantan,2015-11-19 08:00:00,2015-11,No Rain
23843,2015,11,19,10,81.0,81.0,2.0,29.0,1400.0,2.0,4.5,1022.3,3.8,0.3,ENE,1.5,Tiantan,2015-11-19 10:00:00,2015-11,No Rain
23845,2015,11,19,12,99.0,99.0,2.0,31.0,1300.0,2.0,4.1,1021.8,3.8,0.7,E,1.4,Tiantan,2015-11-19 12:00:00,2015-11,No Rain
23846,2015,11,19,13,94.0,94.0,2.0,31.0,1300.0,2.0,4.2,1021.2,3.6,0.9,ESE,2.0,Tiantan,2015-11-19 13:00:00,2015-11,No Rain
23847,2015,11,19,14,57.0,57.0,2.0,31.0,1300.0,2.0,4.3,1020.8,3.6,0.3,SE,2.1,Tiantan,2015-11-19 14:00:00,2015-11,No Rain
23848,2015,11,19,15,59.0,59.0,2.0,36.0,1600.0,2.0,4.0,1021.0,3.6,0.6,ESE,2.8,Tiantan,2015-11-19 15:00:00,2015-11,No Rain
23849,2015,11,19,16,68.0,68.0,2.0,37.0,1400.0,2.0,3.8,1021.3,3.2,0.3,SE,2.7,Tiantan,2015-11-19 16:00:00,2015-11,No Rain
23850,2015,11,19,17,71.0,71.0,2.0,40.0,1700.0,2.0,2.5,1022.0,1.8,0.6,ESE,5.0,Tiantan,2015-11-19 17:00:00,2015-11,No Rain
23851,2015,11,19,18,52.0,52.0,2.0,29.0,1000.0,2.0,1.4,1022.4,0.5,0.6,SE,3.6,Tiantan,2015-11-19 18:00:00,2015-11,No Rain
23855,2015,11,19,22,80.0,80.0,7.0,36.0,2400.0,2.0,0.7,1023.6,0.3,0.2,ESE,1.7,Tiantan,2015-11-19 22:00:00,2015-11,No Rain
23856,2015,11,19,23,80.0,80.0,7.0,35.0,2600.0,2.0,0.6,1023.2,0.0,0.3,SSE,1.5,Tiantan,2015-11-19 23:00:00,2015-11,No Rain
23857,2015,11,20,0,68.0,68.0,7.0,34.0,2500.0,2.0,0.4,1022.9,-0.2,0.3,SSE,1.1,Tiantan,2015-11-20 00:00:00,2015-11,No Rain
23858,2015,11,20,1,51.0,51.0,6.0,31.0,2100.0,2.0,0.4,1023.3,-0.3,0.1,S,1.7,Tiantan,2015-11-20 01:00:00,2015-11,No Rain
23859,2015,11,20,2,47.0,47.0,3.0,28.0,1500.0,2.0,0.3,1022.6,-0.4,0.2,SE,2.2,Tiantan,2015-11-20 02:00:00,2015-11,No Rain
23863,2015,11,20,6,32.0,32.0,2.0,24.0,1100.0,4.0,-0.1,1022.4,-0.4,0.6,E,1.6,Tiantan,2015-11-20 06:00:00,2015-11,No Rain
23864,2015,11,20,7,41.0,41.0,2.0,28.0,1300.0,2.0,-0.1,1023.0,-0.5,0.1,ESE,1.2,Tiantan,2015-11-20 07:00:00,2015-11,No Rain
23865,2015,11,20,8,34.0,34.0,3.0,30.0,1600.0,2.0,0.2,1023.3,-0.7,0.2,ESE,1.6,Tiantan,2015-11-20 08:00:00,2015-11,No Rain
23866,2015,11,20,9,39.0,39.0,5.0,32.0,1900.0,2.0,0.1,1023.7,-0.5,0.2,E,1.2,Tiantan,2015-11-20 09:00:00,2015-11,No Rain
23867,2015,11,20,10,43.0,43.0,5.0,33.0,2300.0,2.0,0.1,1023.9,-0.3,0.5,E,1.5,Tiantan,2015-11-20 10:00:00,2015-11,No Rain
23868,2015,11,20,11,54.0,54.0,5.0,34.0,2300.0,2.0,0.5,1024.0,-0.4,0.1,E,1.8,Tiantan,2015-11-20 11:00:00,2015-11,No Rain
23869,2015,11,20,12,68.0,68.0,6.0,36.0,2700.0,2.0,0.5,1023.6,-0.6,0.1,ESE,1.5,Tiantan,2015-11-20 12:00:00,2015-11,No Rain
23880,2015,11,20,23,43.0,43.0,10.0,37.0,2700.0,2.0,0.9,1026.1,0.5,0.2,E,1.1,Tiantan,2015-11-20 23:00:00,2015-11,No Rain
23881,2015,11,21,0,42.0,42.0,9.0,37.0,2700.0,2.0,0.9,1026.1,0.5,0.1,ESE,1.6,Tiantan,2015-11-21 00:00:00,2015-11,No Rain
23884,2015,11,21,3,32.0,32.0,8.0,34.0,2000.0,2.0,1.2,1025.9,0.8,0.3,SW,0.6,Tiantan,2015-11-21 03:00:00,2015-11,No Rain
23885,2015,11,21,4,34.0,34.0,7.0,34.0,2100.0,2.0,1.2,1025.4,0.9,0.4,WNW,0.6,Tiantan,2015-11-21 04:00:00,2015-11,No Rain
23886,2015,11,21,5,29.0,29.0,7.0,34.0,2200.0,2.0,1.1,1025.2,0.8,0.3,E,1.1,Tiantan,2015-11-21 05:00:00,2015-11,No Rain
23887,2015,11,21,6,32.0,32.0,6.0,34.0,2400.0,2.0,1.3,1025.7,1.2,0.1,ENE,0.8,Tiantan,2015-11-21 06:00:00,2015-11,No Rain
23890,2015,11,21,9,41.0,41.0,8.0,31.0,3200.0,2.0,0.6,1027.7,0.2,0.1,SE,1.5,Tiantan,2015-11-21 09:00:00,2015-11,No Rain
23893,2015,11,21,12,37.0,37.0,7.0,31.0,2100.0,3.0,0.0,1027.9,-0.3,1.1,E,1.3,Tiantan,2015-11-21 12:00:00,2015-11,Light Rain
23894,2015,11,21,13,37.0,37.0,6.0,33.0,1900.0,3.0,-0.1,1027.3,-0.4,0.7,ENE,1.0,Tiantan,2015-11-21 13:00:00,2015-11,No Rain
23895,2015,11,21,14,41.0,41.0,6.0,34.0,2000.0,2.0,-0.1,1027.2,-0.4,0.2,E,1.7,Tiantan,2015-11-21 14:00:00,2015-11,No Rain
23899,2015,11,21,18,51.0,51.0,5.0,38.0,1300.0,2.0,0.2,1029.2,-0.4,0.1,E,1.0,Tiantan,2015-11-21 18:00:00,2015-11,No Rain
23913,2015,11,22,8,70.0,70.0,9.0,39.0,1600.0,2.0,-1.0,1032.1,-1.7,0.8,E,1.5,Tiantan,2015-11-22 08:00:00,2015-11,No Rain
23914,2015,11,22,9,51.0,51.0,7.0,28.0,1100.0,19.0,-2.2,1033.4,-2.9,1.4,SE,1.4,Tiantan,2015-11-22 09:00:00,2015-11,Light Rain
23915,2015,11,22,10,53.0,53.0,6.0,30.0,1000.0,20.0,-2.6,1033.2,-3.9,1.0,SE,2.2,Tiantan,2015-11-22 10:00:00,2015-11,No Rain
23916,2015,11,22,11,43.0,43.0,7.0,23.0,800.0,32.0,-2.7,1033.2,-3.8,0.9,SE,2.1,Tiantan,2015-11-22 11:00:00,2015-11,No Rain
23917,2015,11,22,12,30.0,30.0,7.0,22.0,700.0,35.0,-3.0,1032.5,-4.6,0.4,ESE,2.9,Tiantan,2015-11-22 12:00:00,2015-11,No Rain
23918,2015,11,22,13,35.0,35.0,6.0,23.0,800.0,33.0,-3.3,1032.0,-4.7,0.3,ESE,2.7,Tiantan,2015-11-22 13:00:00,2015-11,No Rain
23919,2015,11,22,14,38.0,38.0,6.0,27.0,800.0,31.0,-3.6,1031.7,-4.9,1.2,SE,2.4,Tiantan,2015-11-22 14:00:00,2015-11,Light Rain
23920,2015,11,22,15,33.0,33.0,5.0,22.0,700.0,40.0,-3.7,1031.6,-5.0,0.9,ESE,1.8,Tiantan,2015-11-22 15:00:00,2015-11,No Rain
23921,2015,11,22,16,25.0,25.0,6.0,25.0,800.0,38.0,-3.7,1031.6,-5.1,0.4,ESE,1.7,Tiantan,2015-11-22 16:00:00,2015-11,No Rain
23922,2015,11,22,17,39.0,39.0,6.0,29.0,800.0,32.0,-3.8,1031.8,-5.3,0.3,SE,1.5,Tiantan,2015-11-22 17:00:00,2015-11,No Rain
23923,2015,11,22,18,41.0,41.0,5.0,31.0,800.0,29.0,-4.0,1032.0,-5.4,0.2,SE,1.5,Tiantan,2015-11-22 18:00:00,2015-11,No Rain
23924,2015,11,22,19,47.0,47.0,6.0,33.0,900.0,25.0,-4.0,1032.6,-5.5,0.4,SE,1.1,Tiantan,2015-11-22 19:00:00,2015-11,No Rain
23925,2015,11,22,20,43.0,43.0,5.0,41.0,900.0,14.0,-4.0,1032.6,-5.0,0.5,ESE,0.8,Tiantan,2015-11-22 20:00:00,2015-11,No Rain
23926,2015,11,22,21,42.0,42.0,6.0,31.0,900.0,26.0,-4.0,1032.9,-5.4,0.1,SSE,0.4,Tiantan,2015-11-22 21:00:00,2015-11,No Rain
23928,2015,11,22,23,42.0,42.0,6.0,33.0,900.0,18.0,-4.0,1032.7,-5.0,0.2,ESE,0.8,Tiantan,2015-11-22 23:00:00,2015-11,No Rain
23930,2015,11,23,1,46.0,46.0,7.0,36.0,1000.0,19.0,-3.8,1032.4,-5.8,0.1,E,1.0,Tiantan,2015-11-23 01:00:00,2015-11,No Rain
